order_date,customer_name,product_name,quantity,unit_price,total_amount,region
2024-01-21,KPMG,CRM Software,3,4170,12510,Manchester
2024-10-31,PwC,Analytics Dashboard,9,4979,44811,Leeds
2025-03-20,Amazon,AI Platform,2,1394,2788,Manchester
2024-11-22,Barclays,AI Platform,1,2187,2187,Edinburgh
2025-07-26,KPMG,Data Warehouse,9,4169,37521,London
2025-06-12,KPMG,Cloud Suite,1,4088,4088,Manchester
2024-01-22,Amazon,Cloud Suite,2,3715,7430,Birmingham
2025-09-28,Google,Data Warehouse,8,1110,8880,Birmingham
2025-07-14,Google,CRM Software,4,1677,6708,Leeds
2024-08-01,Microsoft,CRM Software,6,3175,19050,Leeds
2025-01-15,Amazon,Cloud Suite,1,2613,2613,London
2024-09-10,PwC,Data Warehouse,1,2077,2077,Leeds
2024-08-14,Barclays,Data Warehouse,7,2926,20482,Manchester
2025-03-02,PwC,CRM Software,3,3051,9153,Leeds
2025-08-08,Microsoft,Data Warehouse,9,2711,24399,Edinburgh
2025-08-19,Microsoft,AI Platform,8,4025,32200,Leeds
2025-01-20,Google,Analytics Dashboard,3,782,2346,Manchester
2024-02-09,Barclays,AI Platform,1,1112,1112,Leeds
2025-11-18,Infosys,CRM Software,4,3513,14052,Birmingham
2025-06-27,Amazon,Data Warehouse,7,1074,7518,Edinburgh
2025-06-16,KPMG,Data Warehouse,6,2029,12174,Birmingham
2024-09-03,Infosys,CRM Software,9,2900,26100,Leeds
2025-10-27,HSBC,Analytics Dashboard,9,1895,17055,Manchester
2025-10-07,PwC,Data Warehouse,9,3490,31410,Leeds
2025-04-01,HSBC,Cloud Suite,6,1654,9924,Leeds
2025-04-20,Accenture,CRM Software,8,1741,13928,London
2025-11-05,EY,Cloud Suite,9,4933,44397,Manchester
2024-03-15,Amazon,AI Platform,5,2174,10870,Birmingham
2024-10-15,EY,CRM Software,2,1589,3178,Birmingham
2024-09-04,TCS,AI Platform,4,4719,18876,London
2025-10-01,PwC,Data Warehouse,9,1836,16524,Edinburgh
2024-10-28,EY,Data Warehouse,1,892,892,Birmingham
2024-07-25,KPMG,Analytics Dashboard,1,2954,2954,Birmingham
2025-08-25,KPMG,Data Warehouse,5,1339,6695,Birmingham
2025-10-20,Infosys,Data Warehouse,1,780,780,Manchester
2025-09-05,Google,AI Platform,3,3446,10338,Manchester
2024-10-01,Amazon,Data Warehouse,4,2720,10880,London
2025-09-27,Google,AI Platform,3,3490,10470,Leeds
2025-02-01,Microsoft,CRM Software,4,3012,12048,London
2024-11-15,Deloitte,Data Warehouse,9,2262,20358,London
2024-11-29,Amazon,Data Warehouse,4,1487,5948,Manchester
2025-09-28,Barclays,AI Platform,8,3698,29584,Edinburgh
2024-03-02,Deloitte,Data Warehouse,3,1278,3834,Manchester
2025-04-13,HSBC,CRM Software,4,4440,17760,Birmingham
2025-11-14,Deloitte,CRM Software,9,4016,36144,London
2024-11-19,PwC,AI Platform,2,1227,2454,London
2024-01-08,Google,Data Warehouse,6,4159,24954,London
2025-10-20,Accenture,Data Warehouse,6,2073,12438,Leeds
2025-05-19,PwC,Data Warehouse,7,1978,13846,Leeds
2025-06-23,EY,Data Warehouse,3,3401,10203,Leeds
2024-07-12,Microsoft,Cloud Suite,7,2292,16044,London
2025-12-22,Deloitte,CRM Software,6,1229,7374,Birmingham
2025-10-09,PwC,Data Warehouse,1,2640,2640,Edinburgh
2025-02-27,PwC,CRM Software,4,2596,10384,London
2024-07-08,Microsoft,Analytics Dashboard,4,840,3360,Edinburgh
2025-12-04,Accenture,Analytics Dashboard,6,2929,17574,London
2024-12-09,HSBC,AI Platform,9,1355,12195,Edinburgh
2025-07-24,Google,AI Platform,7,4992,34944,Birmingham
2025-05-08,PwC,Analytics Dashboard,1,3739,3739,Leeds
2024-01-19,TCS,CRM Software,5,1632,8160,Leeds
2025-03-20,Deloitte,CRM Software,7,1487,10409,Manchester
2025-03-28,Microsoft,AI Platform,7,4241,29687,Edinburgh
2025-03-06,Google,AI Platform,4,4533,18132,Leeds
2025-11-03,EY,Cloud Suite,5,2274,11370,Leeds
2024-03-24,Deloitte,AI Platform,3,3202,9606,London
2024-04-14,Accenture,Cloud Suite,3,2366,7098,Edinburgh
2024-09-22,KPMG,Analytics Dashboard,6,1270,7620,Leeds
2025-03-29,Infosys,CRM Software,2,2128,4256,Birmingham
2024-12-15,Microsoft,Cloud Suite,1,4508,4508,Leeds
2025-02-22,Infosys,AI Platform,7,2498,17486,Manchester
2024-12-22,HSBC,AI Platform,9,1931,17379,London
2024-10-20,TCS,CRM Software,6,1630,9780,Manchester
2025-02-23,PwC,CRM Software,7,2620,18340,Edinburgh
2025-09-25,TCS,Data Warehouse,2,2323,4646,Birmingham
2024-07-13,TCS,Data Warehouse,9,3634,32706,Birmingham
2025-07-13,Accenture,Analytics Dashboard,9,1641,14769,Leeds
2025-01-14,Deloitte,Cloud Suite,8,3480,27840,Leeds
2025-02-24,Microsoft,AI Platform,1,3106,3106,Leeds
2025-10-30,Accenture,Data Warehouse,2,2511,5022,Birmingham
2025-03-02,Infosys,Analytics Dashboard,1,3428,3428,Edinburgh
2025-01-26,KPMG,Data Warehouse,8,3775,30200,London
2024-01-31,EY,AI Platform,2,1899,3798,Birmingham
2025-08-01,Infosys,CRM Software,4,1678,6712,Birmingham
2025-03-23,Infosys,Cloud Suite,3,2341,7023,Birmingham
2024-05-04,HSBC,Cloud Suite,5,2669,13345,Edinburgh
2025-07-02,Accenture,Data Warehouse,5,3658,18290,Leeds
2024-07-19,Deloitte,CRM Software,4,2436,9744,Edinburgh
2024-10-04,EY,CRM Software,5,2852,14260,Edinburgh
2025-11-04,Barclays,CRM Software,7,1446,10122,Birmingham
2025-07-07,KPMG,CRM Software,3,840,2520,Leeds
2025-06-16,TCS,Analytics Dashboard,7,2022,14154,London
2025-08-26,Microsoft,CRM Software,3,1634,4902,Manchester
2024-05-18,EY,Analytics Dashboard,1,3670,3670,Leeds
2024-04-13,Barclays,AI Platform,8,3334,26672,Edinburgh
2025-06-03,TCS,CRM Software,1,3160,3160,Leeds
2025-10-20,Infosys,CRM Software,2,766,1532,Edinburgh
2025-07-12,TCS,CRM Software,6,2010,12060,Leeds
2025-05-31,Deloitte,Data Warehouse,9,1057,9513,Manchester
2025-06-07,Barclays,AI Platform,3,2694,8082,Manchester
2024-10-30,TCS,Data Warehouse,4,2110,8440,London
2024-08-03,Google,Analytics Dashboard,9,4325,38925,London
2025-11-21,HSBC,Analytics Dashboard,2,2470,4940,Leeds
2024-12-30,PwC,AI Platform,8,615,4920,Edinburgh
2024-12-02,Deloitte,AI Platform,8,2990,23920,Edinburgh
2024-01-13,Google,Cloud Suite,6,3920,23520,Birmingham
2025-07-19,Accenture,Cloud Suite,5,2499,12495,Leeds
2024-07-12,Amazon,Analytics Dashboard,8,1809,14472,London
2024-10-29,PwC,Analytics Dashboard,2,2811,5622,Manchester
2024-04-22,Microsoft,Analytics Dashboard,1,3863,3863,London
2025-07-02,Deloitte,CRM Software,8,2735,21880,London
2024-05-06,Deloitte,Data Warehouse,3,2741,8223,London
2025-01-18,EY,Analytics Dashboard,3,4155,12465,Birmingham
2024-07-06,KPMG,CRM Software,3,857,2571,Manchester
2025-10-18,Google,Cloud Suite,6,1997,11982,Edinburgh
2024-07-02,TCS,Cloud Suite,7,3451,24157,Birmingham
2025-09-21,Google,CRM Software,7,2868,20076,London
2024-08-20,HSBC,CRM Software,5,4358,21790,London
2024-10-07,Barclays,AI Platform,7,2089,14623,Leeds
2025-10-21,KPMG,Cloud Suite,4,552,2208,Leeds
2024-07-23,Infosys,Cloud Suite,7,4545,31815,Manchester
2024-12-19,Infosys,AI Platform,1,1764,1764,Manchester
2024-06-02,KPMG,AI Platform,7,1317,9219,London
2025-01-24,HSBC,Data Warehouse,9,1167,10503,Birmingham
2025-09-24,Deloitte,Analytics Dashboard,3,4732,14196,Birmingham
2025-11-04,TCS,Data Warehouse,4,1318,5272,Edinburgh
2024-03-23,Deloitte,Data Warehouse,3,3992,11976,London
2025-11-28,Google,Cloud Suite,1,4399,4399,Birmingham
2025-12-29,Microsoft,Cloud Suite,7,4296,30072,Edinburgh
2024-08-22,HSBC,AI Platform,8,1022,8176,London
2025-03-27,Amazon,AI Platform,5,1816,9080,Manchester
2024-04-10,Barclays,Data Warehouse,9,1878,16902,Manchester
2024-08-14,TCS,AI Platform,7,4572,32004,Edinburgh
2024-07-28,HSBC,CRM Software,4,2578,10312,Manchester
2025-06-11,Amazon,AI Platform,6,4393,26358,London
2024-04-09,Google,CRM Software,2,4476,8952,Leeds
2024-09-30,PwC,Data Warehouse,6,1439,8634,Edinburgh
2025-06-23,Microsoft,AI Platform,4,4104,16416,Leeds
2024-08-22,PwC,CRM Software,9,2596,23364,Manchester
2025-07-18,TCS,CRM Software,5,3673,18365,Manchester
2025-02-01,Accenture,Analytics Dashboard,9,886,7974,London
2024-06-30,EY,CRM Software,9,1239,11151,Manchester
2024-07-06,Accenture,AI Platform,4,4714,18856,Leeds
2025-11-17,Deloitte,Data Warehouse,6,4264,25584,Manchester
2025-11-29,Amazon,Cloud Suite,5,3962,19810,Edinburgh
2025-10-26,Deloitte,Cloud Suite,7,3303,23121,London
2025-09-29,TCS,Analytics Dashboard,5,1472,7360,Leeds
2025-09-14,PwC,AI Platform,8,4820,38560,London
2025-05-18,Microsoft,CRM Software,6,1143,6858,Birmingham
2025-05-03,KPMG,Cloud Suite,7,1741,12187,Leeds
2025-08-24,Microsoft,AI Platform,7,4216,29512,Leeds
2025-03-09,Infosys,Data Warehouse,6,732,4392,London
2025-07-24,Accenture,Data Warehouse,7,2909,20363,London
2024-01-26,Amazon,Cloud Suite,3,960,2880,Edinburgh
2025-03-31,Microsoft,Data Warehouse,1,1572,1572,Leeds
2024-04-11,Microsoft,Data Warehouse,9,3106,27954,London
2025-11-16,KPMG,Cloud Suite,1,2552,2552,Leeds
2024-12-26,Infosys,AI Platform,2,2969,5938,Birmingham
2024-01-15,Accenture,CRM Software,5,4145,20725,Manchester
2025-08-12,Accenture,CRM Software,3,1616,4848,Leeds
2025-05-07,Infosys,Data Warehouse,1,4323,4323,Birmingham
2024-11-28,KPMG,Analytics Dashboard,6,4252,25512,Leeds
2024-09-08,Microsoft,Analytics Dashboard,9,856,7704,London
2024-09-30,PwC,Cloud Suite,6,1783,10698,Leeds
2025-07-24,KPMG,AI Platform,5,3395,16975,Manchester
2024-09-03,Microsoft,CRM Software,8,3025,24200,Leeds
2025-05-09,Deloitte,Analytics Dashboard,7,4782,33474,Leeds
2025-08-22,KPMG,CRM Software,6,3615,21690,London
2025-02-24,Accenture,Data Warehouse,5,4083,20415,Leeds
2024-09-11,Infosys,CRM Software,8,2717,21736,Leeds
2024-11-17,Google,Analytics Dashboard,6,3160,18960,Birmingham
2024-12-14,PwC,Data Warehouse,4,1961,7844,Birmingham
2025-06-29,PwC,AI Platform,9,3152,28368,London
2025-02-07,HSBC,Analytics Dashboard,3,4196,12588,Birmingham
2025-12-18,Deloitte,Cloud Suite,4,2503,10012,Edinburgh
2024-03-31,KPMG,Data Warehouse,1,2661,2661,London
2024-02-27,Accenture,CRM Software,4,4199,16796,Manchester
2024-11-10,Infosys,AI Platform,9,2413,21717,London
2025-02-04,Barclays,Cloud Suite,8,2272,18176,London
2025-08-02,HSBC,Analytics Dashboard,8,1160,9280,Birmingham
2025-08-10,Accenture,Analytics Dashboard,3,1632,4896,Leeds
2024-07-17,Google,Cloud Suite,8,2679,21432,Manchester
2024-03-24,KPMG,Data Warehouse,8,1891,15128,Birmingham
2024-04-21,Google,Data Warehouse,9,770,6930,Birmingham
2025-02-24,Deloitte,Analytics Dashboard,8,3854,30832,Edinburgh
2024-06-12,KPMG,CRM Software,8,3083,24664,Manchester
2024-01-04,PwC,Cloud Suite,9,2980,26820,Edinburgh
2024-09-04,EY,CRM Software,5,753,3765,Edinburgh
2025-11-11,Amazon,CRM Software,9,1199,10791,Edinburgh
2025-10-11,Microsoft,CRM Software,4,883,3532,Birmingham
2024-12-07,EY,Data Warehouse,6,4582,27492,Leeds
2024-06-17,HSBC,CRM Software,7,2349,16443,Manchester
2025-06-25,HSBC,AI Platform,3,705,2115,London
2025-01-16,Infosys,Data Warehouse,7,4099,28693,Edinburgh
2024-11-05,HSBC,AI Platform,7,2322,16254,Manchester
2024-07-20,Infosys,Cloud Suite,9,1476,13284,Birmingham
2025-04-24,Accenture,AI Platform,1,4407,4407,Leeds
2024-04-20,Amazon,Analytics Dashboard,5,3416,17080,London
2024-07-09,Amazon,Analytics Dashboard,4,1604,6416,London
2024-03-28,KPMG,Analytics Dashboard,6,3572,21432,Manchester
2024-06-15,Amazon,AI Platform,2,1180,2360,Edinburgh
2024-03-13,Barclays,Data Warehouse,4,2792,11168,Birmingham
2024-12-02,Deloitte,Data Warehouse,7,4787,33509,London
2025-04-18,EY,Data Warehouse,2,868,1736,Birmingham
2024-02-12,EY,Analytics Dashboard,8,4673,37384,Manchester
2024-09-26,KPMG,CRM Software,7,3886,27202,Edinburgh
2024-06-16,PwC,CRM Software,1,1976,1976,Birmingham
2024-12-01,Barclays,CRM Software,3,1158,3474,Leeds
2025-08-14,Infosys,Analytics Dashboard,9,4231,38079,Leeds
2025-03-03,Google,Cloud Suite,8,3593,28744,Birmingham
2024-11-08,HSBC,Analytics Dashboard,2,3562,7124,Birmingham
2024-06-27,KPMG,Data Warehouse,8,612,4896,Leeds
2024-05-05,HSBC,Analytics Dashboard,5,639,3195,London
2024-04-06,HSBC,AI Platform,5,1387,6935,Birmingham
2024-02-02,KPMG,AI Platform,3,1973,5919,Leeds
2024-10-15,EY,Analytics Dashboard,6,3261,19566,London
2025-07-22,Microsoft,Cloud Suite,1,2869,2869,Manchester
2024-11-20,TCS,AI Platform,5,4045,20225,Leeds
2025-02-28,Deloitte,Analytics Dashboard,1,3775,3775,Birmingham
2025-01-21,Accenture,Cloud Suite,9,707,6363,Manchester
2025-09-27,Microsoft,Cloud Suite,6,4617,27702,Manchester
2025-03-14,Google,Analytics Dashboard,6,3100,18600,Leeds
2024-04-17,PwC,Data Warehouse,3,2914,8742,Manchester
2025-02-17,HSBC,Cloud Suite,6,2242,13452,Birmingham
2024-03-13,Deloitte,AI Platform,4,3055,12220,Manchester
2025-02-16,EY,AI Platform,3,1677,5031,London
2024-09-22,HSBC,Analytics Dashboard,6,3494,20964,Edinburgh
2024-09-04,Barclays,Data Warehouse,2,2961,5922,London
2024-10-10,Deloitte,AI Platform,4,1316,5264,London
2024-06-12,PwC,AI Platform,4,3644,14576,Edinburgh
2024-02-15,Accenture,AI Platform,2,2318,4636,Manchester
2025-02-22,EY,Analytics Dashboard,5,4962,24810,Leeds
2025-08-27,Infosys,AI Platform,3,1359,4077,London
2024-02-12,Amazon,AI Platform,2,2759,5518,Edinburgh
2025-11-10,Google,AI Platform,5,650,3250,Leeds
2024-02-16,Deloitte,AI Platform,5,2846,14230,Manchester
2024-10-22,Infosys,CRM Software,2,3510,7020,Manchester
2024-06-09,Infosys,Cloud Suite,7,2173,15211,Manchester
2025-07-03,PwC,Data Warehouse,8,4257,34056,Birmingham
2025-08-25,Microsoft,Analytics Dashboard,1,3056,3056,Birmingham
2024-10-21,Deloitte,Data Warehouse,1,2217,2217,Edinburgh
2025-10-10,KPMG,Analytics Dashboard,5,3317,16585,Edinburgh
2025-07-23,Infosys,Analytics Dashboard,6,2541,15246,Leeds
2025-09-17,TCS,Analytics Dashboard,5,1858,9290,Leeds
2025-06-13,KPMG,Analytics Dashboard,9,4851,43659,Edinburgh
2024-03-28,EY,Data Warehouse,1,1322,1322,Birmingham
2024-04-30,Deloitte,CRM Software,5,2532,12660,Manchester
2024-01-21,KPMG,Analytics Dashboard,4,1302,5208,Leeds
2024-03-09,Deloitte,Data Warehouse,8,4106,32848,London
2024-10-03,Accenture,Data Warehouse,8,3091,24728,Edinburgh
2025-07-01,Accenture,AI Platform,7,3395,23765,London
2024-07-31,Amazon,Analytics Dashboard,3,1161,3483,London
2025-09-21,HSBC,Cloud Suite,7,3012,21084,Leeds
2025-04-15,PwC,AI Platform,6,3004,18024,Edinburgh
2024-08-26,HSBC,CRM Software,4,2147,8588,Edinburgh
2025-02-04,Google,CRM Software,2,984,1968,Leeds
2024-01-18,Barclays,AI Platform,1,998,998,Manchester
2025-10-11,TCS,Analytics Dashboard,4,2236,8944,Manchester
2025-06-23,Infosys,Analytics Dashboard,6,4482,26892,Leeds
2025-10-25,Microsoft,Analytics Dashboard,9,3860,34740,London
2024-01-19,PwC,Cloud Suite,8,948,7584,Edinburgh
2024-12-19,PwC,CRM Software,6,2420,14520,Manchester
2024-04-02,Deloitte,CRM Software,7,3187,22309,Manchester
2024-01-17,Google,CRM Software,5,4900,24500,Birmingham
2024-01-07,Accenture,AI Platform,7,1320,9240,London
2025-07-27,Deloitte,Analytics Dashboard,9,750,6750,Edinburgh
2025-01-21,HSBC,Analytics Dashboard,9,4393,39537,Leeds
2024-03-13,Microsoft,AI Platform,9,2121,19089,London
2025-05-13,TCS,Analytics Dashboard,6,4316,25896,Edinburgh
2024-12-04,PwC,Cloud Suite,9,4734,42606,Edinburgh
2025-06-25,Amazon,Cloud Suite,3,883,2649,Manchester
2025-10-09,Barclays,Data Warehouse,9,2839,25551,Leeds
2024-04-25,Amazon,AI Platform,2,3104,6208,Leeds
2024-08-08,Infosys,Cloud Suite,3,502,1506,Birmingham
2025-07-27,EY,Analytics Dashboard,4,3390,13560,Manchester
2025-04-23,Infosys,Analytics Dashboard,2,1585,3170,London
2024-12-13,TCS,Cloud Suite,8,2455,19640,London
2024-09-06,Accenture,CRM Software,7,2003,14021,Manchester
2025-05-14,Deloitte,Analytics Dashboard,5,543,2715,Edinburgh
2025-07-24,Google,Data Warehouse,9,3442,30978,Leeds
2025-03-17,Deloitte,Analytics Dashboard,5,1303,6515,Manchester
2025-04-29,HSBC,Cloud Suite,6,3075,18450,Birmingham
2024-02-09,Infosys,Cloud Suite,1,4301,4301,Manchester
2024-06-26,TCS,Analytics Dashboard,7,883,6181,London
2024-08-26,PwC,Analytics Dashboard,1,4751,4751,Edinburgh
2025-01-12,Infosys,Data Warehouse,7,3546,24822,Edinburgh
2024-07-25,EY,Data Warehouse,5,703,3515,London
2025-06-23,Microsoft,AI Platform,5,3081,15405,Edinburgh
2025-02-08,PwC,CRM Software,8,2337,18696,Manchester
2025-11-18,Barclays,AI Platform,8,865,6920,Birmingham
2025-05-18,Microsoft,CRM Software,7,4699,32893,Edinburgh
2024-08-17,KPMG,Cloud Suite,8,2878,23024,London
2024-06-30,Barclays,Analytics Dashboard,4,2175,8700,Birmingham
2024-03-31,Accenture,Analytics Dashboard,3,4946,14838,Edinburgh
2025-04-03,Infosys,CRM Software,3,1449,4347,Birmingham
2025-05-22,HSBC,Analytics Dashboard,6,665,3990,Manchester
2025-03-08,EY,Analytics Dashboard,3,1014,3042,Edinburgh
2024-05-04,Accenture,Analytics Dashboard,9,567,5103,Edinburgh
2025-06-24,PwC,Analytics Dashboard,2,1072,2144,Birmingham
2025-10-26,EY,Analytics Dashboard,7,1150,8050,Manchester
2025-11-25,TCS,CRM Software,5,4134,20670,Edinburgh
2025-07-15,EY,AI Platform,4,1537,6148,Birmingham
2024-10-14,Infosys,CRM Software,2,3726,7452,Manchester
2025-04-15,Infosys,CRM Software,5,3914,19570,London
2025-07-24,Amazon,AI Platform,6,3005,18030,Birmingham
2024-03-04,Google,Data Warehouse,1,2178,2178,Leeds
2025-02-09,Barclays,Cloud Suite,1,4688,4688,Manchester
2025-02-07,KPMG,AI Platform,7,706,4942,Leeds
2024-10-22,Barclays,Data Warehouse,6,3190,19140,Leeds
2024-07-02,Accenture,CRM Software,2,1304,2608,London
2025-03-13,Accenture,Analytics Dashboard,8,3423,27384,Birmingham
2024-05-29,EY,CRM Software,8,2887,23096,Leeds
2025-03-14,Infosys,CRM Software,8,1443,11544,Birmingham
2024-06-29,Google,AI Platform,3,4774,14322,Leeds
2024-08-21,Deloitte,AI Platform,8,1730,13840,Edinburgh
2024-12-31,EY,Data Warehouse,7,4356,30492,Manchester
2024-12-15,PwC,Analytics Dashboard,2,1594,3188,Leeds
2025-07-23,KPMG,Analytics Dashboard,4,4645,18580,Manchester
2025-07-17,HSBC,Data Warehouse,3,2540,7620,Leeds
2024-02-25,Google,Analytics Dashboard,8,1361,10888,Leeds
2025-10-11,Google,Data Warehouse,1,1136,1136,Edinburgh
2024-02-05,HSBC,Cloud Suite,6,4087,24522,Manchester
2024-06-14,Microsoft,Cloud Suite,7,4606,32242,Leeds
2024-10-28,HSBC,Cloud Suite,8,3699,29592,Birmingham
2024-04-21,TCS,AI Platform,1,3818,3818,Manchester
2025-03-14,Accenture,CRM Software,8,725,5800,London
2024-03-29,KPMG,Analytics Dashboard,8,2653,21224,Edinburgh
2024-02-01,Amazon,Data Warehouse,5,1344,6720,London
2025-03-22,TCS,Data Warehouse,6,1734,10404,Leeds
2024-11-22,Amazon,Analytics Dashboard,2,3459,6918,Leeds
2024-07-05,Amazon,CRM Software,1,2532,2532,Edinburgh
2025-01-24,PwC,CRM Software,9,2381,21429,Leeds
2025-07-04,Microsoft,AI Platform,6,3762,22572,Leeds
2024-02-22,PwC,Data Warehouse,3,3285,9855,Edinburgh
2025-02-25,Microsoft,AI Platform,6,1729,10374,Birmingham
2025-01-21,Infosys,Data Warehouse,1,1326,1326,Edinburgh
2024-09-11,HSBC,Data Warehouse,9,2834,25506,Edinburgh
2025-08-18,Google,Data Warehouse,2,775,1550,Leeds
2025-12-17,Deloitte,Data Warehouse,1,4468,4468,Edinburgh
2024-09-29,Microsoft,Cloud Suite,8,4704,37632,Birmingham
2025-04-18,Infosys,CRM Software,7,2020,14140,Leeds
2025-04-17,Google,Cloud Suite,6,1221,7326,London
2024-10-12,Google,CRM Software,2,2256,4512,Manchester
2024-06-19,HSBC,CRM Software,7,3483,24381,Birmingham
2025-09-19,Amazon,Data Warehouse,5,2931,14655,Leeds
2025-02-20,Amazon,Data Warehouse,9,2217,19953,London
2024-02-13,PwC,Analytics Dashboard,2,4291,8582,London
2024-05-19,Deloitte,CRM Software,9,3451,31059,Birmingham
2024-07-08,TCS,AI Platform,8,3613,28904,Birmingham
2024-05-18,Google,Analytics Dashboard,1,2004,2004,Manchester
2025-12-25,HSBC,Cloud Suite,6,992,5952,Birmingham
2025-12-12,Amazon,AI Platform,3,2686,8058,London
2024-05-28,PwC,Cloud Suite,8,2374,18992,Leeds
2024-09-29,Barclays,Analytics Dashboard,8,4569,36552,Leeds
2025-07-03,Google,CRM Software,3,4297,12891,Manchester
2024-06-25,Infosys,Data Warehouse,4,3859,15436,London
2024-04-14,EY,Data Warehouse,3,1878,5634,Birmingham
2024-07-28,Microsoft,AI Platform,8,4505,36040,Leeds
2024-05-16,Microsoft,Data Warehouse,8,1898,15184,Edinburgh
2025-06-20,KPMG,Analytics Dashboard,8,3549,28392,London
2024-10-08,EY,Cloud Suite,3,4747,14241,Edinburgh
2024-07-13,Accenture,Analytics Dashboard,1,770,770,Birmingham
2025-04-04,Amazon,CRM Software,2,2898,5796,Manchester
2024-05-19,Google,Data Warehouse,7,2211,15477,London
2024-09-02,Amazon,Cloud Suite,3,4744,14232,London
2025-03-08,EY,CRM Software,1,2841,2841,Edinburgh
2024-05-22,Accenture,Cloud Suite,4,1474,5896,London
2024-03-10,Deloitte,Analytics Dashboard,7,2487,17409,Birmingham
2025-06-13,HSBC,Data Warehouse,3,3273,9819,Birmingham
2025-07-05,KPMG,Cloud Suite,9,1508,13572,Birmingham
2025-07-26,HSBC,Cloud Suite,5,810,4050,Edinburgh
2024-02-25,Infosys,CRM Software,6,4432,26592,Edinburgh
2025-08-07,Infosys,Cloud Suite,1,859,859,Leeds
2024-01-30,Infosys,Data Warehouse,7,2125,14875,Edinburgh
2025-03-20,Barclays,Data Warehouse,9,1114,10026,Manchester
2025-11-26,KPMG,Data Warehouse,9,2111,18999,London
2025-03-14,Barclays,CRM Software,1,4404,4404,London
2024-07-09,Accenture,Cloud Suite,5,1732,8660,Birmingham
2024-07-26,Microsoft,AI Platform,1,2537,2537,Manchester
2025-10-14,Deloitte,AI Platform,6,4758,28548,Edinburgh
2025-10-16,Barclays,CRM Software,1,2962,2962,Edinburgh
2025-11-05,TCS,CRM Software,6,906,5436,London
2024-01-26,HSBC,Cloud Suite,4,4985,19940,Birmingham
2025-03-23,KPMG,Cloud Suite,4,1985,7940,Edinburgh
2025-01-18,TCS,Analytics Dashboard,3,2966,8898,Birmingham
2025-09-03,PwC,Cloud Suite,8,4740,37920,Birmingham
2024-02-19,Deloitte,Analytics Dashboard,4,3712,14848,Manchester
2024-05-07,HSBC,Data Warehouse,8,686,5488,Leeds
2024-07-08,EY,CRM Software,2,1257,2514,Birmingham
2024-06-07,Amazon,CRM Software,2,4347,8694,Leeds
2025-01-05,Google,Cloud Suite,9,4566,41094,Manchester
2024-08-17,KPMG,Cloud Suite,5,3280,16400,Leeds
2025-09-01,Infosys,CRM Software,7,952,6664,Manchester
2025-05-08,TCS,Data Warehouse,7,2553,17871,Manchester
2024-05-25,Microsoft,Cloud Suite,9,2264,20376,Manchester
2024-07-30,Barclays,Analytics Dashboard,3,3677,11031,Birmingham
2025-02-04,EY,Data Warehouse,1,1308,1308,Birmingham
2025-02-19,Barclays,Analytics Dashboard,6,1716,10296,Leeds
2024-05-29,Google,Analytics Dashboard,3,2623,7869,London
2025-06-13,Deloitte,Analytics Dashboard,9,1340,12060,Manchester
2024-03-23,HSBC,Data Warehouse,7,4625,32375,London
2024-08-24,Microsoft,AI Platform,9,4065,36585,Manchester
2025-08-28,Google,AI Platform,9,1857,16713,Birmingham
2024-04-25,KPMG,Cloud Suite,3,2120,6360,Edinburgh
2024-08-01,Google,AI Platform,2,1477,2954,Birmingham
2024-11-26,Deloitte,Analytics Dashboard,2,1512,3024,Birmingham
2025-10-17,Barclays,AI Platform,4,2830,11320,Leeds
2024-01-12,Infosys,AI Platform,1,4971,4971,Leeds
2025-06-03,HSBC,Cloud Suite,4,3343,13372,Edinburgh
